/home/labri_pedro/prime_minister/1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-2-10;Change Of Viceroy;The Prime Minister;463;['No, Sir. I have made the announcement with regard to the termination of the Viceroyalty of Lord Wavell, and I do not propose to add anything to it.\n The right hon. Gentleman knows very well that Lord Wavell was not appointed for a fixed term. As has been stated, it was thought that in the changing phase of the Indian problem, it was a suitable time to make a change. I do not propose to add anything to that statement.\n I have already stated the reason—[HON. MEMBERS: "What reason?"] Will hon. Members wait a moment. I have already stated the reason in the statement I have made, that we regard it as a suitable time to make a change, owing to the change in the  phase of the Indian problem. I do not intend to say more than that. I am not aware that there is any precedent for such a request.\n The Government are perfectly willing to have a Debate and indeed will welcome the opportunity for full Debate on all these matters. I understood that the right hon. Gentleman the Member for Woodford (Mr. Churchill) asked a question?\n When the right hon. Gentleman was Prime Minister he made a great many changes in both military arid civil appointments. I never understood that there was any obligation on him to give an explanation why those changes were made.\n The right hon. Gentleman is quite right about the uncertainties, and one of the reasons for this statement is to try to remove uncertainty. It is a fact that despite all the declarations we have made, there are still people in India who think they can hang on and let things drift. We are against drift.\n We want to bring this uncertainty to a close, in regard to this matter.\n That is the reason why we put in a date. I think that the matter raised by the right hon. Gentleman would be far better developed in a Debate rather than by question and answer.\n No. I have made it perfectly plain that it has been our constant endeavour to have settled government in India. We shall not obtain that by long continued uncertainty, and as it is the policy of this Government and I think of this House that the Indians should become responsible, I think it is time for them to face up to the fact that that responsibility is now upon them.\n It is not the intention to hand India over to chaos. I really think that the points which are now being made would be much better developed in a Debate. They are perfectly legitimate points for which we have a full answer. It does not clarify the matter to try. o deal with it by question and answer.\n']
/home/labri_pedro/prime_minister/1953-2-12-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-2-12-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-2-12;International Relations;The Prime Minister;17;['I have nothing to add to the reply which I have just given to the hon. Member.\n']
/home/labri_pedro/prime_minister/1944-11-16-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-11-16-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-11-16;Terrorist Acts (Debate);The Prime Minister (Mr. Churchill);14;['I should think the Debate on the Address, might well furnish a suitable opportunity.\n']
/home/labri_pedro/prime_minister/1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-7-26;Identity Cards;The Prime Minister;122;['No. Sir. This matter like emergency legislation generally is already kept under review.\n Obviously, where this card is used by a particular Department, the Departmental Minister is responsible, but the general matter is, naturally, considered by Ministers acting together.\n I cannot connect that supplementary with the Question which has been asked.\n I am not taking a conservative view, but this is a matter which requires great consideration. There are a number of occasions on which the use of this card saves the general public a great deal of trouble. The matter has to be reviewed very carefully.\n That matter concerns passports and perhaps my hon. Friend had better put a Question down to the Foreign Office.\n I think it is very likely.\n']
/home/labri_pedro/prime_minister/1951-7-26-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-7-26-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-7-26;Identity Cards;Mr. Churchill;34;['Is there any reason why we should not revert to the practice of former years and, in time of peace, allow taxicabs to be used by Ministers of the Crown on their ordinary business?\n']
/home/labri_pedro/prime_minister/1944-4-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-4-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-4-06;Parliamentary Procedure (Reform);The Prime Minister (Mr. Churchill);2;['No, Sir.\n']
/home/labri_pedro/prime_minister/1944-4-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-4-06-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-4-06;Parliamentary Procedure (Reform);The Prime Minister;69;['No, Sir, I do not think I have anything to add to what I have said. Of course, I always endeavour to assimilate information from the public Press and to gather wisdom wherever I can, and the forthcoming Debate on the Adjournment, although a short one, may throw new light on the difficulties.\n It is far from my duty to give out bouquets or the reverse to the newspapers.\n']
/home/labri_pedro/prime_minister/1949-1-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-25;Ceylon (Gift Of Mace And Speaker's Chair);Mr. Churchill;60;['The right hon. and gallant Gentleman is speaking for the whole House in what he has said. We are very glad that his visit was so successful, and consider that he and his colleagues—our colleagues—who travelled on this mission and who were so cordially and kindly received have rendered a service not only to the House, but to wider circles.\n']
/home/labri_pedro/prime_minister/1953-11-16-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-11-16-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-11-16;National Service (Duration);The Prime Minister (Sir Winston Churchill);34;['It looks as if we are going to have a quiet afternoon. I can assure the House I shall not try unduly to dim the prospect of such an agreeable, becoming and unusual situation.\n']
/home/labri_pedro/prime_minister/1953-11-16-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-16-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-11-16;National Service (Duration);Mr. Attlee;159;["Does not the point which the right hon. Gentleman has made there imply that the Government will not change because, if there is any thought of their changing, the military and people  abroad would be in a state of uncertainty? The implication of the right hon. Gentleman's speech, therefore, is that two years will remain without any change.\n If the hon. and gallant Gentleman is referring to me, I reply that I said quite the other thing.\n Was he not referring to the reason why we had general National Service, and not just to the two years? He was saying that the purpose for which we had National Service had been achieved.\n May I correct the right hon. Gentleman, because I think he has quite misunderstood the Motion? The Motion does not say that the time has now arrived for a reduction  it says that the time has now arrived when the matter should be reviewed annually.\n"]
/home/labri_pedro/prime_minister/1953-11-16-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-11-16-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-11-16;National Service (Duration);The Prime Minister;53;['No, not at all. What I said was that this was not the time even to toy with the idea of change. I by no means exclude the possibility of change, but this is by no means the time for us to advertise and ventilate that all over Europe and the United States.\n']
/home/labri_pedro/prime_minister/1951-12-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-12-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-12-05;Political Progress;The Prime Minister;188;['I have no declaration to make on these subjects this afternoon.\n That certainly seems a very inoffensive way of stating general truths and purposes which are now accepted widely in this country.\n I do not propose myself to be drawn into a detailed dis-  cussion on the matter at Question time. I am myself awaiting the return of the Secretary of State from his mission, and then we shall have an opportunity of considering all that he has to say, and everything may be discussed in this House. I was not aware of any decisive change that had been contemplated at all in this respect, though I should by no means bind myself always to follow out strictly and faithfully all the actions and policies proposed by the party opposite.\n The right hon. Gentleman is endeavouring, I think, to procure some answer or some treatment of his Question here at Question time which would make mischief and cause trouble. I have not the slightest intention of being drawn into any pronouncement at present.\n The last two phrases seem to me to be entirely harmless and even helpful.\n']
/home/labri_pedro/prime_minister/1951-12-05-Churchill-House of Commons Hansard-Mr. Attlee.txt;1951-12-05-Churchill-House of Commons Hansard-Mr. Attlee.txt;1951-12-05;Political Progress;Mr. Attlee;112;['Does not the right hon. Gentleman realise that so far from there being any intention of making mischief, it is essential that the position of the Government should be made quite clear in view of the critical position of the fight against Communism in Malaya and the need for uniting all communities behind the Government, and that no statement casting doubt on the general line of policy, which, I thought, has been accepted in this House, should issue from this House? What my right hon. Friend was asking was that we may be quite clear that our purpose in defending Malaya against Communism is to help them on the road to self-government.\n']
/home/labri_pedro/prime_minister/1944-11-07-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-11-07-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-11-07;Assassination Of Lord Moyne;The Prime Minister (Mr. Churchill);107;['Parliament and the nation have suffered a very heavy loss in the death of Lord Moyne, who died at the hands of foul assassins in Cairo last night. We have as yet received no official information which fixes the authorship of the crime or gives us a clue to its motives. The murderers themselves narrowly escaped lynching at the hands of Egyptian passers-by, and the Egyptian Government have stated that they were not Egyptian subjects. Very searching inquiries will be made into the origins and associations of these strangers to Egypt, and the House will doubtless require the fullest information as soon as it has been obtained.\n']
/home/labri_pedro/prime_minister/1954-2-11-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1954-2-11-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1954-2-11;Departmental Documents (Disclosure);The Prime Minister (Sir Winston Churchill);64;['So far as I am aware, no procedure has been laid down which fetters the discretion of Ministers as to the exceptional occasions on which it may be necessary to bring to the notice of the House Departmental or other documents. I certainly think that every effort should be made to inform the Member concerned that a certain document is to be brought forward.\n']
/home/labri_pedro/prime_minister/1954-2-11-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-2-11-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-2-11;Departmental Documents (Disclosure);The Prime Minister;235;['We have discussed that matter in relation to the actual occurrence. As I said, we were accused of what is a very grave offence—the shameful betrayal of the vital interests of the British soldier. In those circumstances, it certainly was interesting to see that in the past this matter had been discussed on very even conditions without any of these formidable accusations being associated with it in any way. But, as I have said, my right hon. Friend the Secretary of State for War tells me that he wished he had had the time and the opportunity to draw the attention of the right hon. Member for Dundee, West (Mr. Strachey) to it. Certainly, it would have been advantageous because he might have persuaded his neighbour, the hon. Member for Aston (Mr. Wyatt) not to cast the Motion in such a deeply dyed depth of villainy.\n I am certainly very content with the treatment which was meted out to me during seven or eight long years of opposition. I am not aware of having departed in any way from the general method of conducting our affairs which was maintained by the party opposite. I earnestly hope that nothing we shall do in our tenure will lead us to fall below the standard which was set.\n No. I think the matter is very well grasped by the House and set in its proper poise and balance.\n']
/home/labri_pedro/prime_minister/1938-6-29-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-6-29-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-6-29;Question Of Privilege;The Prime Minister;330;['In view of the opinion which you, Sir, have just expressed that my hon. Friend has made out a prima facie case, I think the proper way to handle this matter would be to refer it to the Commitee of Privileges. Therefore, I beg to move: \n There seems to be some misunderstanding, or some attempt on the part of the right hon. Gentleman to raise some side issue. [Interruption.] I will put it in this way, that the Leader of the Opposition appears to think that the proceedings of this Court of Inquiry are somehow connected directly with instructions given to it by the Government. If so, that is a misunderstanding. I assume that for the setting up of the Court of Inquiry the Secretary of State for War is technically responsible, but in a case of this kind, where there has been divulgence of information which is alleged to be a breach of the Official Secrets Act, it would be an automatic proceeding to set up a Court of Inquiry.\n Once the court has been set up, the proceedings do not come under the jurisdiction of the Secretary of State himself, still less of the Government. They are carried on by the court.\n I do not propose to follow the hon. Gentleman opposite in discussing a question which, I take it, will be before the Committee of Privileges. With regard to what the hon. Baronet the Member for South-West Bethnal Green (Sir P. Harris) has said, there again I think he is under some misunderstanding. A Court of Inquiry set up by the Army Council is not an inquiry into any charges against my hon. Friend the Member for Nonvood (Mr. Sandys). It is to inquire into charges made against another officer who may have divulged secret information. I cannot see that there is anything indecent in the Army Council having set up an inquiry which in the ordinary course would go into a charge of that kind.\n']
/home/labri_pedro/prime_minister/1938-6-29-Churchill-House of Commons Hansard-Mr. Attlee.txt;1938-6-29-Churchill-House of Commons Hansard-Mr. Attlee.txt;1938-6-29;Question Of Privilege;Mr. Attlee;352;['This matter has arisen very suddenly, and is a matter, I think, of very grave concern to every Member of this House. The Prime Minister has moved that it be sent to the Committee of Privileges, but this seems to me to be a very unusual case of breach of privilege. It appears, prima facie, to be an affront to this House. This House has taken cognisance of certain incidents, and there is on the Order Paper a Motion to set up a Select Committee to deal with the matter. I understand that notice has been given that the Prime Minister himself will move that a Select Committee shall be set up to consider this matter. We now find that, under a Department of the Government, a tribunal has been set up to inquire into these very same matters, and that a Member of the House has been summoned, as an officer, to appear before it. It seems rather strange that this should be done under the authority of the Government, when the matter is to be considered by a Committee of Privileges set up by this House to protect the privileges of the House. The  very people who are the subject of inquiry in a cognate matter out of which this has arisen have taken the responsibility for setting up this tribunal, an action which seems to be in conflict with the authority of this House and its privileges. That seems to me to raise a difficult question. I do not know whether the Prime Minister will have anything to say with regard to the position of the Committee of Privileges.\n Was that disclosure of secret information based on the statement made by the hon. Member for Norwood? Is that the reason for the summoning of the inquiry?\n Is it not obvious that the inquiry at the War Office is inquiring into precisely the same question as this House is to inquire into, and that they are seeking to obtain through another channel the information which was attempted to be extracted by other methods from the hon. Member for Norwood?\n']
/home/labri_pedro/prime_minister/1938-6-29-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-6-29-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-6-29;Question Of Privilege;Mr. Churchill;310;['I rise to support the Motion which the Prime Minister has made, and to thank him for having made it. On the last occasion when a Privilege issue was raised in this House, it was left to the Member who raised it himself to make the Motion, but the Prime Minister, at a later stage in the proceedings, expressed his formal concurrence with the Motion. The right hon. Gentleman, in taking this action himself, has certainly acted in accordance with the high traditions of the House. In view of the fact that the Prime Minister has himself made this Motion, and that the matter is to be very strenuously tested in debate, I should like to ask him and the House about two points which arise directly out of the matter. My hon. Friend the Member for Norwood (Mr. Sandys) is under military orders to attend  this Court of Inquiry to-morrow, and I presume that the fact that this matter is now to be referred to the Committee of Privileges means that the Government will immediately cancel this order, or that otherwise the House and you, Mr. Speaker, will see that Privilege protects the hon. Gentleman in not complying with it.\n I understand the Secretary of State to say that, of course, he takes full responsibility for the decision of the Army Council, although he was not himself able to attend this particular meeting. May I ask my right hon. Friend whether he did not apprise the military members of the Army Council of the Motion which had been placed, or was about to be placed, on the Order Paper of the House by the Prime Minister, opening up an inquiry by a Select Committee into these or connected matters? If he did not, it seems to me that he placed his military men in rather a hard position.\n']
/home/labri_pedro/prime_minister/1949-1-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-19;Middle East (Raf Reconnaissance Flights);Mr. Churchill;239;['Have the Egyptian Government invoked the Treaty or have they not?\n What is this doctrine of the "appropriate Ministers"? Decisions of this character surely have to be given through some specific Department whose Minister is directly responsible. Is that not so? What is the "appropriate Minister"? Yet the right hon. and learned Gentleman, when tackled in the House on the subject, seems to suggest that others intervened upon him and gave him directions which he carried out.\n Is it a fact, then, that the instructions were given to the right hon. and learned Gentleman from the Foreign Office?\n No, no  I asked a precise question. The right hon. and learned Gentleman says he acted upon certain instructions and used his authority, quite properly, under those instructions. Did those instructions come from the Foreign Office?\n Then we understand they came from the Secretary of State for Foreign Affairs himself?\n The right hon. and learned Gentleman told us that one of the Ministers who asked him or instructed him to undertake these reconnaissances was the Foreign Secretary. Which other Minister, except the Prime Minister, has an equal responsibility for deciding upon these particular matters? Which other Minister? I think the Prime Minister might say something on this.\n Would it not be in accordance with the general convenience of the House not to have a Debate on this extremely difficult and serious subject in so short a time as that permitted?\n']
/home/labri_pedro/prime_minister/1949-1-19-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1949-1-19-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1949-1-19;Middle East (Raf Reconnaissance Flights);The Prime Minister (Mr. Attlee);76;['The right hon. Gentleman is very well aware that in these matters, where there is a question which may involve matters of foreign policy and high policy, a question of this kind is often discussed by. Ministers and then the appropriate action is taken by a particular Service Minister. The action taken is the action of the Government. The Government are responsible  I am responsible  the Government are prepared to answer for their actions.\n']
/home/labri_pedro/prime_minister/1944-3-14-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-3-14-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-3-14;Old Age Pensions;The Prime Minister (Mr. Churchill);28;['I am not yet in a position to add to the reply which I gave on 7th March to the hon. Member for East Birkenhead (Mr. Graham White).\n']
/home/labri_pedro/prime_minister/1944-3-14-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-3-14-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-3-14;Old Age Pensions;The Prime Minister;14;['I am afraid I cannot add to what I said only a week ago.\n']
/home/labri_pedro/prime_minister/1947-4-15-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-4-15-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-4-15;National Savings;Mr. Churchill;17;['Rather a graceless way of replying to the aid which was given to the right hon. Gentleman.\n']
/home/labri_pedro/prime_minister/1939-11-08-Churchill-House of Commons Hansard-The First Lord of the Admiralty (Mr. Churchill).txt;1939-11-08-Churchill-House of Commons Hansard-The First Lord of the Admiralty (Mr. Churchill).txt;1939-11-08;The War At Sea;The First Lord of the Admiralty (Mr. Churchill);272;['It is now established that the "Royal Oak" was sunk in the early hours of 14th October by a German U-boat which penetrated the defences of the land-locked anchorage of Scapa Flow. These defences were of two kinds. First, the physical obstructions by nets, booms and blockships  and secondly, by small patrolling craft upon the approaches to the various entrances or Sounds, which are seven in number. Neither the physical obstructions nor the patrolling craft were in that state of strength and efficiency required to make the anchorage absolutely proof, as it should have been, against the attack of a U-boat on the surface or half-submerged at high water. Measures had been taken, and were being taken, to improve the physical obstructions, and the last blockship required reached Scapa Flow only on the day after the disaster had occurred. All the more was it necessary, while these defences were incomplete, that the patrolling craft should have been particularly numerous. But from a variety of causes, connected with the movements of the Fleet, which was not at that time using the anchorage, these patrolling craft were reduced below what was required. I am unable to enter into details, because a full explanation—and no explanation is worth giving unless it is full—would reveal to the enemy matters which would throw a light upon our methods of defence. This light would illuminate for them not only the past but the future. It would not be right to discuss in public, in time of war, these intimate matters of naval defence, and I ask the House with confidence to support the Admiralty in their decision.\n']
/home/labri_pedro/prime_minister/1939-11-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1939-11-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1939-11-08;The War At Sea;Mr. Churchill;354;['During this opening phase of the war the Royal Navy has suffered a greater loss of life than all the other forces, French and British, on sea, on land and in the air combined. Every loss inflicted on us by the enemy has been at once announced. In addition,  since the outbreak of war one of our submarines. His Majesty\'s Ship "Oxley," has been destroyed by an accidental explosion in circumstances which made its publication inadvisable at the time. So far the "Royal Oak," Courageous "and" Oxley "are the only losses we have had of His Majesty\'s ships of war, but they are, of course, serious losses. The war at sea has, in fact, been the only war which has been proceeding on a full scale, but the House will not suppose that the losses are the only events which have been taking place at sea. What I told the House under much reserve six weeks ago, I can now repeat with more assurance, namely, that we are gaining a definite mastery over the U-boat attack. In the second four weeks of war the British tonnage lost by enemy action—72,000 tons—was less than half the amount lost during the first four weeks  and against the loss we may set 52,000 tons captured from the enemy, 27,000 tons purchased from foreigners, and 57,000 tons of new built ships, leaving in these four weeks a net gain of 64,000 tons. During the first eight weeks of war our net loss of tonnage has been less than one-third of 1 per cent. This takes no account of the important chartering operations from neutrals which are in progress. It is interesting to note that one of the most valuable of recent prizes was captured from the enemy by the "Ark Royal," which the German wireless has sunk so many times. When I recall the absurd claims which they are accustomed to shout around the world, I cannot resist saying we should be quite content to engage the entire German Navy, using only the vessels which at one time or another they have declared they have destroyed.\n']
/home/labri_pedro/prime_minister/1950-11-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-11-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-11-14;Congress, Sheffield (Admission Of Foreigners);Mr. Churchill;350;['What was the object of the right hon. Gentleman in volunteering to us this statement at this juncture? Would he not be wise to disabuse his mind of the possibility of this occasion and the manner in which it has been handled bringing him any large measure of compliments and congratulations from  the country as a whole? Has it not given the greatest advertisement to those whom he describes with so much just severity and has it not exposed us to a very great deal of inconvenience and laid us open to much abuse? I personally am not attacking in any way the hostility of the right hon. Gentleman and the Government towards the peace conference, but if he thinks that he has handled this matter well—or that the Government in general have, for I do not blame him in particular—if he thinks that he has handled the matter with tact, skill and discretion, he is very much mistaken.\n By whom?\n May I assure the right hon. Gentleman that we on this side of the House are in full general accord with his purpose and intention? But we are far from being convinced that the best way and most convenient method of achieving that purpose were chosen.\n Supposing that we do have another case like this coming up while conditions are in their present difficult state, would it not be right to consider as an alternative asking for special legislation from Parliament and allow the opinion of the country to be expressed upon the matter by its representatives?\n Might I venture to ask you, Mr. Speaker, to make clear your Ruling on the point of whether it is a matter of a point of order for a Member to claim the special privilege when he gets up to give notice that he will raise a matter on the Adjournment or later? I am sure it would be of great interest to hon. Members who wish to act in accordance with the rules to know exactly what we may or may not prefix by saying "On a point of order."\n']
/home/labri_pedro/prime_minister/1943-2-09-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1943-2-09-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1943-2-09;Merchant Navy;The Prime Minister (Mr. Churchill);35;['While sharing to the full the sentiments which animate my hon. Friend, I regret that at the moment it is not possible to find time for the discussion of the Motion standing in his name.\n']
/home/labri_pedro/prime_minister/1947-11-05-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1947-11-05-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1947-11-05;Burma Independence Bill;The Prime Minister (Mr. Attlee);36;['I have it in Command from the King to acquaint the House that His Majesty places his Prerogative and interests, so far as concern the matters dealt with by the Bill, at the disposal of Parliament.\n']
/home/labri_pedro/prime_minister/1947-11-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-11-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1947-11-05;Burma Independence Bill;The Prime Minister;193;['If it is not in the Vote Office I will have it put there. I thought it had been published pretty widely.\n Which is below the average.\n The explanation I have been given by our own officers out there is that this is the most incorruptible Government which the Burmese have ever had. I really think that the noble Lord should not say that.\n I quite agree with the noble Lord, but it was reported to me by our people out there that there are politicians today in Burma who are not corrupt. I know the amount of corruption there was among the old Burmese politicians, but I am bound to testify that the present Government contains straight and incorruptible men.\n Less corrupt than any other Burmese politicians. The noble Lord made a very sweeping accusation. He said they were corrupt, and I said the present Government was not corrupt as compared with any other Burmese politicians—I do not say with all other Governments, because I do not know all the other Governments which have held office in Burma. I said that, compared with previous Governments, this one holds a very high standard.\n']
/home/labri_pedro/prime_minister/1947-11-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-11-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-11-05;Burma Independence Bill;Mr. Churchill;445;['The average must have been upset by the extraordinary events of the last five or six years but even if it were only an average at 12,000 murders and dacoities amongst a population of 15 million, it would hardly be convincing proof of their fitness for full self-government.\n Who ever said anything like that? If they have Dominion status, it is quite true that in due course they have the right, if they choose, to opt outside the British Empire. No one has disputed that. That was the Statute of  Westminster. No one has disputed it. But the intervening stage was to give them the chance of exercising free option.\n What about the deaths of half a million people in India? Enjoying democratic freedom! Half a million killed, and who has done it?\n I am sorry to interrupt the right hon. and learned Gentleman again, but in the case of U Aung San one has very little choice. Either he was a traitor to Burma when he helped the Japanese to come in, or he was a traitor to the Japanese when he deserted them to join the British. We get him both ways.\n I really must cavil at this comparison between U Aung San and Marshal Badoglio. Marshal Badoglio was an Italian who fought for his country when war was declared by the Government of the country, and at a certain stage, when the tyranny of Mussolini was overthrown, in which he took a part, he came over to our side. [HON. MEMBERS: "Oh."] Be patient. That is quite a different thing from a man who comes with an invading Army into his own country, helping a foreign nation to invade and overthrow his own country, and then, when he sees that that foreign nation is going to be beaten, changes over to the other side. You must be just, even to Marshal Badoglio.\n It is well known that when I came back from the voyage where the Atlantic Charter was signed, I was asked in this House formally about its application to these very problems of our Eastern Empire, and I gave a full and clear answer agreed upon by all my colleagues in the Cabinet, including the then Deputy-Prime Minister, who is now sitting by the right hon. and learned Gentleman\'s side. He should not quote the statement of the Atlantic Charter, unless he quotes this agreed answer which was made.\n No, it was explained exactly how the words of the Atlantic Charter applied. It certainly was implicit in the answer that we were moving forward to the establishment of self government in these countries as they became fitted for it.\n']
/home/labri_pedro/prime_minister/1952-1-30-Churchill-House of Commons Hansard-Mr. C. R. Attlee.txt;1952-1-30-Churchill-House of Commons Hansard-Mr. C. R. Attlee.txt;1952-1-30;Anglo-American Conversations;Mr. C. R. Attlee;104;["As we are to have a debate on Foreign Affairs, I do not want to ask a lot of questions. I should like only to bring out one point which I think  has caused some anxiety. I understand from the right hon. Gentleman that there were no specific agreements further than the general policy that we have been following under both Governments of support for the United Nations and that, in particular, the right hon. Gentleman did not give his support to those unwise Americans who do not take General Bradley's view as to the position of the war in the Far East.\n"]
/home/labri_pedro/prime_minister/1952-11-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1952-11-25-Churchill-House of Commons Hansard-Mr. Churchill.txt;1952-11-25;Small Businesses (Disabilities);Mr. Churchill;23;['I am advised that over the country as a whole—[Interruption.] I am sorry, Mr. Speaker, I thought you had called Question No. 46.\n']
/home/labri_pedro/prime_minister/1944-3-07-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-3-07-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-3-07;Educational Booklets;The Prime Minister (Mr. Churchill);77;['The booklets prepared by the Army authorities are intended for the soldier but, as my hon. Friend is no doubt aware, they are also used by the Royal Navy and the Royal Air Force. I am advised that a somewhat different variant would be required for the Civil Defence Services and other civilians. The several Departments concerned will receive copies of these booklets and may of course reproduce any articles which they consider helpful to their work.\n']
/home/labri_pedro/prime_minister/1944-3-07-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-3-07-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-3-07;Educational Booklets;The Prime Minister;59;["There are a great many points in common with the Armed Forces and civilians. I am advised that  special variants are desirable in each case, but I am assured that no great waste of time and labour is caused by catering for these different tastes.\n I have not had an opportunity of reading my right hon. Friend's speech.\n"]
/home/labri_pedro/prime_minister/1939-9-27-Churchill-House of Commons Hansard-Mr. Churchill.txt;1939-9-27-Churchill-House of Commons Hansard-Mr. Churchill.txt;1939-9-27;Airships;Mr. Churchill;84;['During the last war the Admiralty built over 200 airships, including a large fleet of Zeppelins and 10 airship stations. Except for the useful patrolling work of the little Blimps around the harbours they were not otherwise of much military value. To-day the Admiralty possess no airships, but in view of their small offensive value against submarines, and their extreme vulnerability to attacks from enemy aircraft and from the anti-aircraft armament of U-boats, there is no need to deplore our deficiency in this respect.\n']
/home/labri_pedro/prime_minister/1944-2-16-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-2-16-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-2-16;War Casualties (Royal Message);The Prime Minister (Mr. Churchill);27;['A Royal Message is sent in all such cases. The question of the issue of a more permanent document will be considered on the conclusion of hostilities.\n']
/home/labri_pedro/prime_minister/1946-7-09-Churchill-House of Commons Hansard-Mr. Churchill.txt;1946-7-09-Churchill-House of Commons Hansard-Mr. Churchill.txt;1946-7-09;Greece (Families Of Personnel);Mr. Churchill;29;['The point is not facilities for going out, but that they should not be compelled to come home after they have managed to get out at their own expense.\n']
/home/labri_pedro/prime_minister/1940-6-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1940-6-06-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1940-6-06;Belgian Government (Recognition);The Prime Minister (Mr. Churchill);72;["His Majesty's Government in the United Kingdom recognise the Belgian Government at present established in France as the only legal Government of Belgium, and as therefore entitled to exercise in the name of Belgium all due authority. I need hardly add that it is the unswerving aim of His Majesty's Government, and, I am sure, also of the French Government, to secure for Belgium the effective restoration of her freedom and independence.\n"]
/home/labri_pedro/prime_minister/1948-3-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-3-18;Hotel Industry (American Capital);Mr. Churchill;44;["Was not the statement to which the hon. Member for Hornsey (Mr. Gammans) referred, in the first instance, made not in the newspapers, but from the Treasury Bench?\n It was made, then, not from the Treasury Bench, but by one of His Majesty's Ministers?\n"]
