1954-12-14-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-12-14;Prime Minister And Marshal Stalin (Messages);19;I do not think that really is necessary, unless there is a general desire for it in the House.
1954-12-14-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-12-14;Prime Minister And Marshal Stalin (Messages);25;Hundreds of thousands of young Britons lost their lives in the first two years of the war when the Russians were in league with Hitler.
1954-12-14-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-12-14;Prime Minister And Marshal Stalin (Messages);46;I should like to consider that, especially having regard to the Christmas season. Altogether, I find that from 1st January to the time when I gave up at the end of July, I received or sent 1,250 personal and private telegrams of the most secret character.
1943-9-22-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1943-9-22;Death Of Sir Kingsley Wood;387;I revert to the painful event which was made known yesterday, namely, the sudden death of our Chancellor of the Exchequer, Sir Kingsley Wood. He was a very old Member of the House. He had been here for a quarter of a century. For the last ten years he has been continuously in office amid all the vicissitudes, changes and shocks of that period. Everyone knows how good his work was at the Post Office and the Ministry of Health. He left a mark on the Post Office and made a very great contribution to building up the prestige of the Ministry of Health to the high point it has attained among the great offices of State. Then, before the war, he was taken to a field in which he had not had previous experience. It was thought necessary that his business and administrative efficiency should be applied to our air production and to our Royal Air Force, and he became Air Minister in those critical years. As between the different Services, while avoiding invidious comparisons, I should certainly say that the outlook of the Royal Air Force upon this war was more closely attuned to the circumstances and conditions as they emerged by painful experience than those of either of the other two Services. The great contribution for which Sir Kingsley Wood's  administration of the Air Ministry will always be remembered was the founding and development of the Empire Air Training Scheme in Canada, to which pilots from New Zealand and Australia came in great numbers, to which would-be pilots from the United Kingdom have also been sent in large numbers, and which has produced us a ceaseless flow, numbered by tens of thousands, of those extraordinarily competent and daring men to whom we owe so much of the satisfactory position we have now attained. This Empire Air Training Scheme was a work of great imagination, and all who were concerned in it deserve the greatest possible credit. It was not only a war winner but an Empire cementer. I imagine that the friendships and comradeships formed by these young men in the vast training camps of Canada will carry on their beneficent influence long after the older Members of this House have passed away. That was a very great and outstanding act of his administration.
1952-3-24-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-3-24;Atomic Energy;36;I cannot, without notice, say what arrangements took place in the tests in the Pacific; but at any rate it would not affect the substance of the answer I have just given to my hon. Friend.
1952-3-24-Churchill-House of Commons Hansard-Mr. C. R. Attlee.txt;1952-3-24;Atomic Energy;33;May I ask if the right hon. Gentleman does not recollect that there were two Members of this  House, one belonging to his party and one to mine, who did attend these tests?
1952-3-24-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-3-24;Atomic Energy;33;I am very much obliged to the right hon. Gentleman for refreshing my memory upon this matter, and indeed furnishing me with information, but I have nothing to add to what I said.
1952-3-24-Churchill-House of Commons Hansard-Mr. Attlee.txt;1952-3-24;Atomic Energy;34;May I ask whether that was not a useful precedent? Perhaps the right hon. Gentleman will consult one of the members of his own Government, in the Admiralty, who was one of the representatives?
1952-3-24-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-3-24;Atomic Energy;12;I should be very much obliged for any assistance of that character.
1952-3-24-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-3-24;Atomic Energy;112;In view of the fact that important experiments are to be made in the autumn of this year, I have felt that this is not the appropriate moment to make radical changes in the existing arrangements or to create a new organisation on a long-term basis. It has therefore been decided to make no change for the present in the statutory responsibility of the Minister of Supply in regard to atomic energy. As indicated, however, in my reply of 15th November, to the hon. Member for Gloucestershire, West (Mr. Philips Price), the Paymaster-General will continue to advise me on atomic energy questions and to exercise general supervision over work in this field.
1952-3-24-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-3-24;Atomic Energy;20;A very wise one? I thank the right hon. Gentleman for his compliment, which is also a compliment to himself.
1947-10-29-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-10-29;Basic Petrol Ration;4;Or the soap ration.
1940-11-13-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1940-11-13;Time-Bomb Removal (Fine);48;I understand that notice has not yet been received of this Question; but the episode has certainly attracted as much attention in Government circles as out of doors. Without making any announcement on the subject, it is probable that some statement will be made at an early stage.
1940-11-13-Churchill-House of Commons Hansard-The Prime Minister.txt;1940-11-13;Time-Bomb Removal (Fine);8;I hope that mystery will be cleared up.
1951-6-26-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-26;Tshekedi Khama (Banishment);13;Does not all this lend weight to the views which he now expresses?
1951-6-26-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1951-6-26;Tshekedi Khama (Banishment);82;We have had a very interesting debate, characterised by speeches of great sincerity from all sides of the House. I think it is all to the good that, in the midst of present world affairs, this House should devote a day to the affairs of a small tribe in Africa, and concern itself with the rights of individual citizens. This is a non-party matter and it is a very difficult problem, on which opinions may well differ yet be opinions sincerely held.
1951-6-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-6-26;Tshekedi Khama (Banishment);54;Yes, or even exiled. This is not a matter in which it has been suggested that there should be a total exile, but, because of the controversies in the tribe, the conclusion was reached that the leading personality should be excluded for a period of years. That is the position that has been taken.
1951-6-26-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-26;Tshekedi Khama (Banishment);45;If, for instance, Tshekedi was very ill-received by the Kgotla and booed and howled at, and so forth, and there was a great demonstration of hostility, would that be taken as justifying the Government in enforcing upon him exile for any period, prolonged or otherwise?
1951-6-26-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-6-26;Tshekedi Khama (Banishment);86;Not necessarily. That undoubtedly could be taken and considered as an expression of opinion. [Interruption.] Certainly. That is the point. I am sure that hon. and right hon. Gentlemen who have had the responsibility of dealing with people in various stages of civilisation must know that one has to consider opinion and native custom. One cannot just ride roughshod  over them. [HON. MEMBERS: "Hear, hear."] I am very glad to have that expression of opinion, because the Motion before the House does ride roughshod over them.
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);108;As I stated in the course of the debate in the House on 14th December, there was a war-time partnership between the United States, the United Kingdom and Canada for the development of the atomic weapon. By agreement between the three Governments, the nature of these war-time arrangements has not been revealed on grounds of public policy. The position of the United States Administration in many of these matters is now regulated by legislation enacted in the United States since the end of the war, and the war-time arrangements have been modified accordingly. But partnership between the three countries for certain purposes in the atomic energy field continues.
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);9;If the hon. Member had listened to my reply—
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);18;—I said that the partnership between the three countries for certain purposes in the atomic energy field continued.
1951-1-30-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);40;There was an agreement about this in the war, and now that that agreement has been, as I understand, revoked by the Prime Minister and the Government, is there any reason why its terms should not be stated in public?
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);16;That would be a matter which would have to be agreed with the United States Govt.
1951-1-30-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);1;Yes.
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);33;I could inquire into that, but at the present time I am  precluded by that agreement from announcing what those arrangements were on the grounds of public policy as agreed with our co-signatories.
1951-1-30-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);29;I understand that the right hon. Gentleman will inquire from the United States Government whether there are any reasons why the war-time agreement should not now be made public?
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);31;I am prepared to inquire. I would like perhaps to have a word with the right hon. Gentleman on this matter. It is, as he knows, rather complicated and rather delicate.
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);7;I am not aware of that statement.
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);5;This was not a treaty.
1951-1-30-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);47;The point I was venturing to make is that the treaty—or not a treaty the agreement—had been revoked, not that it had been maintained and kept in secrecy. It has been revoked, and having been revoked I do not see why the secret should not be revealed.
1951-1-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-1-30;Atomic Energy (Anglo-American Arrangements);48;I have tried to explain twice that there was no treaty—it was a question of agreement. That agreement—[Interruption.]—there is a great deal of difference between an agreement and a treaty. There was an agreement, but the agreement has been changed and altered and new agreements have been made.
1948-6-17-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-6-17;Government Officers (Political Activities);41;(by Private Notice) asked the Prime Minister whether he will state the rules and practice he is maintaining in respect of interventions by speech and vote in controversial party matters by officers holding active commands or employment under His Majesty's Government.
1948-6-17-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1948-6-17;Government Officers (Political Activities);70;Civil servants are expected to maintain a reserve in political matters and not to put themselves forward prominently on one side or the other. They are required to resign as soon as they issue an address to electors or in any other manner announce themselves as Parliamentary candidates. A committee is at present considering whether any change is necessary in the existing limitations on the political activities of civil servants.
1948-6-17-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-6-17;Government Officers (Political Activities);23;I am much obliged to the right hon. Gentleman for his answer, which I think does require the careful consideration of the Government.
1947-3-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-3-19;Penicillin;57;Is there no way of getting some of these detailed matters settled by the German people for themselves, or have we to intervene in all cases of house accommodation, the issue of penicillin in the treatment of venereal disease and so on? Is there no way of getting the Germans to manage their own lives a little?
1941-4-09-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-4-09;Middle East Victories;4;I beg to move, 
1941-4-09-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-4-09;Middle East Victories;49;I do not want us to stray from the Motion, but I would tell the hon. and gallant Member that some time ago a very careful and thorough investigation was begun touching the very question he has raised, and that it is being carried out at the present time.
1941-4-09-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-4-09;Middle East Victories;28;I would ask you, Mr. Deputy-Speaker, whether you will direct that this Resolution shall be recorded in the Journals of the House as having been passed nemine contradicenie.
1944-10-03-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-10-03;1939–43 Star;23;I would refer my hon. Friend to the reply which I gave on 26th September last in reply to Questions on this subject.
1944-10-03-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-10-03;1939–43 Star;23;I doubt very much whether that is the case. I think they certainly have the Silver Rosette, but I will inquire about it.
1944-10-03-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-10-03;1939–43 Star;27;I think that all these matters will be better reviewed when we come nearer to the end of the war. Later on I am answering another Question.
1955-2-22-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1955-2-22;Cotton Industry (Imports Of Foreign Cloth);18;I received the letter to which the hon. Member refers on Saturday last. My reply is under consideration.
1955-2-22-Churchill-House of Commons Hansard-The Prime Minister.txt;1955-2-22;Cotton Industry (Imports Of Foreign Cloth);6;All these matters are under consideration.
1942-1-20-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1942-1-20;House Of Commons Speeches (Electrical Recording);107;I have considered this matter long and carefully and also with diffidence, as to some extent at the present time it affects myself. It certainly would be a very great convenience, and would, I believe, be welcomed by the public, if an electrical record of major statements about the war could be made. This record could be used for subsequent broadcasting, which might be deemed an advantage. In my own case I have been constantly asked to repeat the speech I have delivered in the House over the broadcast later. This  imposes a very heavy strain, and is, moreover, unsatisfactory from the point of view of delivery.
1942-1-20-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-1-20;House Of Commons Speeches (Electrical Recording);127;The idea is that a record should be made for subsequent use. This would be convenient because of the great difference in time between this country and the United States, Australasia, India, South Africa and so forth. I also have the feeling that in the circumstances of this war, when matters have to be spoken of which intimately affect so many of our Dominions and Allies, there might be advantages in taking this course. But I am entirely in the hands of the House. If they do not feel they can give me this easement on this occasion as an experiment, I shall not take it amiss in any way, and I will do my best over the broadcast that evening to repeat what I have said.
1942-1-20-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-1-20;House Of Commons Speeches (Electrical Recording);104;No, Sir, I am leaving it to the House. I think the House is quite as competent as any particular group of individuals to consider this matter. I dealt myself very carefully with the question of the records. It would be a matter for decision by the House, under Mr. Speaker's guidance, as to whether anything should be left out or should not be reproduced—for instance, if anything was said which revealed a military secret. This is now removed from the published records, and similar latitude would be provided for in this case. I do not propose to adopt the right hon. Gentleman's suggestion.
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);54;Can the right hon. Gentleman mention at this stage what would be the effect on the Revenue, which I believe takes 70 per cent. of the profits, if there were a substantial measure of reduction of prices leading to a reduction of profits? Surely he ought to touch on that point during his argument.
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);56;I must interrupt again. Does the right hon. Gentleman assign sufficient weight to the fact that he gets between 60 per cent. and 70 per cent.—perhaps he would give the figure—of all these profits? If he does, why does he allow this howl against profit-making to continue without mentioning the fact that he is the profiteer?
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);49;Perhaps the right hon. Gentleman would do me the kindness to state now, as we are discussing the Motion "That the Clause stand part of the Bill"—and this is a most important matter—what is the accepted figure for the share which the Revenue takes from the profits of companies?
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);44;With great respect to the Chancellor of the Exchequer, my right hon. Friend stated the case for the Opposition. What is important is to have it from the lips of the Chancellor of the Exchequer, representing as he does the administration of the day.
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);7;There is complete agreement on the facts.
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);39;Does the right hon. Gentleman set himself to judge whether the profit has been legitimately, properly or economically acquired in each case or not, before he takes the 66 per cent. which the Exchequer pockets of all these profits?
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);50;I do not know why there should be this hilarity and air of surprise because I am anxious to ascertain the intentions of the Government, and because on the last Question we abstained from giving direct opposition to the Clause. There were various concessions and considerations which were open, and—
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);68;I follow public affairs quite closely, and we always like to vote against the Government, but my hon. Friends and advisers here had the feeling that there was something in the Clause we ought not to oppose, and, therefore, we did not wish to take a direct—[HON. MEMBERS: "Order."] Order about what?—take a direct line on the main question. But what I rose for—[HON. MEMBERS: "For what? "]
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);135;I should like to pay my tribute, not for the first time, to the careful, patient and conciliatory manner in which the right hon. Gentleman the Home Secretary discharges his duties as Leader of the House. We all appreciate his good feeling and his desire to have everything go through as smoothly as possible—to the advantage of the Government. Also, we are always a little bit influenced by the agreeable nature of his personality. I was sorry that he marred the somewhat serious arguments which he laid forward—and which I shall refer to in a minute—by referring to matters which apparently concern not the House but the turf. We all know the right hon. Gentleman's addiction to that pursuit, and this momentary lapse will, I am sure, be pardoned on both sides of the Committee.
1951-6-11-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-11;Clause 24—(Rates Of Profits Tax, Etc);53;We are now only at Clause 24. The right hon. Gentleman proposes we should deal with Clauses 25, 26, 27, 28, 29, 30 and 31. I must say it seems to me an abuse of the overwhelming majority which he possesses, and I trust will be resisted by every means in our power.
1947-2-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-18;New Factories;40;How many copies of this volume containing these 60 additional pages would it be necessary to print in order to give the information? Why should the names of new factories not be made public? What is the secrecy about it?
1947-2-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-18;New Factories;35;When we are asked to pass legislation in order to produce enormous census of production returns and details of all kinds in every direction, why should not these broad, simple, practical facts be made known?
1947-2-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-18;New Factories;31;Why could not the 60 pages containing information of new factories be published once, and then merely additions published weekly after that? What have the Government to hide in this matter?
1947-2-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-18;New Factories;25;May I suggest that the hon. Gentleman should jettison some of this exceptional modesty, and let us have the simple facts for which we ask?
1947-2-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-18;New Factories;34;Am I right in assuming, at the end of this colloquy, that the Minister is going to consider—[Horn. MEMBERS: "No."]—yes, he said so. Is he going to consider the giving of this simple information?
1947-2-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-18;New Factories;4;Thank you very much.
1952-12-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-12-18;United Kingdom And Commonwealth Resources;7;It might well be borne in mind.
1952-12-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-12-18;United Kingdom And Commonwealth Resources;42;I think I can give a guarantee that we shall not pay more attention to the back-room boys of the Treasury than it was customary for  the former Minister of Works to pay to the back-room boys at the Ministry of Works.
1952-12-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-12-18;United Kingdom And Commonwealth Resources;11;We always endeavour to emulate the highest traditions that are available.
1952-12-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-12-18;United Kingdom And Commonwealth Resources;29;I should not be prepared, in a supplementary reply, to embark upon a considerable exposure of all the details of the large problems mentioned by the right hon. Gentleman.
1948-1-29-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-1-29;National Health Service (Plebiscite);20;There is no compulsion, of course, on any medical man to take any notice of this paper unless he likes.
1948-1-29-Churchill-House of Commons Hansard-Mr. Churchill.txt;1948-1-29;National Health Service (Plebiscite);1;Intimidation?
1951-6-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-28;Mountview Telephoneexchange;50;On a point of order. Because a Minister has failed in his duty to be in attendance on the House for the  answering of a particular Question, is that any reason why he should have the privilege of giving that answer after the end of Question time on another day?
1951-6-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-28;Mountview Telephoneexchange;47;This was represented to us as the answer to a Question, but, Sir, of course, if the hon. Gentleman intends to make a personal statement and tender an apology for what I have no doubt was an unintended lapse, quite a different position is before the House.
1949-2-16-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-2-16;Canned Fish Cargo (Supervision);17;Is it a fact that 12 cars carrying two officials each had to supervise all this business?
1949-2-16-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-2-16;Canned Fish Cargo (Supervision);36;I suppose that the right hon. Lady realises that it is not rich people's money which she is squandering but the money raised by severe taxation from the whole mass of the people of the country?
1949-2-16-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-2-16;Canned Fish Cargo (Supervision);15;That may explain the motive but it in no way excuses the extravagance and waste.
1941-1-21-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-1-21;Production, Supply And Man-Power;24;I should not have shrunk from such a form of controversy, but I do not think I can claim credit for that particular phrase.
1941-1-21-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-1-21;Production, Supply And Man-Power;9;Is not I he Noble Lord prejudging the situation?
1953-5-04-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-5-04;Truce Talks;21;I take it that there is permission, as it would be for the convenience of the House. Both these Questions overlap.
1953-5-04-Churchill-House of Commons Hansard-Mr. Attlee.txt;1953-5-04;Truce Talks;44;I do not think that the right hon. Gentleman was present when previous Questions were put to the Undersecretary of State for Foreign Affairs and he said that the Prime Minister would answer those Questions also, in addition to Questions Nos. 48 and 49.
1953-5-04-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-5-04;Truce Talks;19;I would be delighted to answer any question that comes to me in the ordinary course of Parliamentary business.
1953-5-04-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-5-04;Truce Talks;84;I should have notice of questions like that, which raise considerable issues. We are in close touch with the United States on these matters. We have a most sincere desire, which is shared in all parts of the House, to see this obstacle of the prisoners' forcible repatriation removed. That is a matter of honour, but we earnestly hope that it may be overcome. It certainly is very near to being overcome and I think we may hopefully await the further development of events.
1953-5-04-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-5-04;Truce Talks;112;I think that the matters of principle have been settled. It is now a question of method. I really do not see why there should not be an  agreement on this and why we should not move forward pretty quickly to larger topics and aspects in Korea. But it does not rest entirely with our side, as it were, in this war that is taking place in Korea. I am sure of this—that if agreement on method cannot be reached now it is not because of any difficulties arising out of the specific issues, but because of extraneous considerations which may be in the minds of those with whom we are arguing.
1953-5-04-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-5-04;Truce Talks;48;I am sure that we would have a much better chance of getting a satisfactory solution under the conduct of General Harrison, who has been acting in accordance with instructions he received from higher authority, than we should have even if the hon. Lady volunteered herself to go.
1944-1-18-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-1-18;Town And Country Planning;34;I am assured by my right hon. and learned Friend the Minister of Town and Country Planning that local authorities in the London area are making substantial progress with the preparation of their plans.
1944-1-18-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-1-18;Town And Country Planning;10;This Question will, no doubt, draw attention to the point.
1951-11-22-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-11-22;South Africa (British Protectorates);45;I think that the hon. Member, on reflection, will perhaps agree that when the position has been established for so long a period as 40 years, one should not go out of one's way to take the initiative in making a change in the situation.
1951-11-22-Churchill-House of Commons Hansard-The Prime Minister.txt;1951-11-22;South Africa (British Protectorates);21;I am afraid that I cannot distinguish without some careful thought between the implication of the difference between created and engendered.
1949-1-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-18;Transjordan (British Forces);90;We are content on this side of the House that the Debate should take place next week. May I ask, however, whether we can have an assurance from the Foreign Secretary that, in the interval, having gone to Aqaba, we do not scuttle from it under any threat of mere violence? We would like to have that assurance. May I also ask if the Foreign Secretary will consider whether a British representative to the de facto Government of Israel is not greatly needed to be sent at the present time?
1949-1-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-18;Transjordan (British Forces);6;They were a month ago, too.
1949-1-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-18;Transjordan (British Forces);1;Where?
1949-1-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-18;Transjordan (British Forces);56;May we be assured that the Foreign Secretary will feel under no restrictions or impediments for taking any necessary measures to procure the safety and effective action of the troops which the Government have sent to Aqaba, and that that does not depend upon any other issue than what is considered necessary by His Majesty's Government?
1949-1-18-Churchill-House of Commons Hansard-Mr. Churchill.txt;1949-1-18;Transjordan (British Forces);2;Thank you.
1947-2-04-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-04;Blocked Sterling Balances (Negotiations);55;Is it not a fact that the Governor-General of India was notified in the time of the late Government that Great Britain reserved her full rights to present a counter-claim on account of the effective defence of India by all means—land, sea, air and diplomacy—by which the freedom of India from foreign invasion was secured?
1947-2-04-Churchill-House of Commons Hansard-Mr. Churchill.txt;1947-2-04;Blocked Sterling Balances (Negotiations);42;Is that point going to be made? How do we accept the great concessions made on Lend-Lease by the United States and yet divert a large portion of our remaining assets to-payment of an exactly similar war debt to the Indian Government?
1942-6-30-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1942-6-30;Malaya And Singapore (Information);28;The various papers received from General Wavell as the result of the collection of material which he was directed to make are not suitable for publication in wartime.
1942-6-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-6-30;Malaya And Singapore (Information);56;I certainly never contemplated being committed to the publication of these documents, which were collected for the instruction and further information of the military authorities, and whether they should be made public  or not could only be decided after they had been seen. It clearly would cause a great deal of ill-will throughout the British Empire.
1942-6-30-Churchill-House of Commons Hansard-The Prime Minister.txt;1942-6-30;Malaya And Singapore (Information);38;I have addressed myself to the Question on the Paper, and to some extent that answers the Supplementary Question of the hon. Gentleman, for I have no statement to make based on these documents at the present time.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;38;The right hon. Gentleman could surely find other things in life to laugh at besides those which do not include himself. Otherwise life might be rather gloomy for him. I was saying—a fanatical intelligentsia obsessed by economic fallacies.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;43;The hon. Member may set himself up as a judge, but I must ask him to take his place in the general assembly of the House and not to assume that his will be the casting vote upon a decision of such moment.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;57;We must also preserve our sense of proportion. It seems difficult to believe that the activities of the small number of Communists in our midst could at the present time inflict upon our defensive effort, or upon our national unity, anything like the injury that will be done to us all by this Act of party sabotage.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;100;We shall, if we should obtain the responsibility and the power in any future which is possible to foresee, repeal the existing Iron and Steel Act,  irrespective of whether the vesting date has occurred or not. We shall then proceed to revive the solution which has been set forth in the Trades Union Congress Report and which is accepted by the Iron and Steel Federation, and we shall set up again the tripartite Board, which has been proved to have worked so well. This would be the policy if we had the power, either before or after another General Election.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;8;I do not withdraw a word of it.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;25;The right hon. Gentleman's argument seems to have great difficulty, no doubt not through any fault of his own, in distinguishing between truth and falsehood.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;66;I really did not suggest at all that this document abandoned the principle and the aim of nationalisation. On the contrary, if my memory serves me, I read a passage which showed that that was not so. Why I quoted the document was to show the very large measure of agreement which existed in regard to the control of a particular industry through a statutory board.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;5;I did not say that.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;48;Would the right hon. Gentleman allow me to express a hope that he will, before he sits down, return for a few moments to the actual subject of the Motion before the House, and tear himself away from these intriguing electoral calculations in which his soul is buried?
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;8;I have stated what would be our policy.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;4;That depends on tonight.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;31;I consider that a Government which has not got a majority behind its Parliamentary representation should feel itself considerably limited and restricted in its right to make far-reaching changes of policy.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;5;Nor had the General Strike.
1950-9-19-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-9-19;Iron And Steel Nationalisation;30;How high was the level at that time, when the Irish Nationalist Party ranged itself with the nation, and Ireland was described as the brightest spot in the British Empire.
